ArrayTaskID Nom_dossier Année Level
752 mean_vertically_integrated_moisture_divergence 1991 0
753 mean_vertically_integrated_moisture_divergence 1992 0
754 mean_vertically_integrated_moisture_divergence 1993 0
755 mean_vertically_integrated_moisture_divergence 1994 0
756 mean_vertically_integrated_moisture_divergence 1995 0
757 mean_vertically_integrated_moisture_divergence 1996 0
758 mean_vertically_integrated_moisture_divergence 1997 0
759 mean_vertically_integrated_moisture_divergence 1998 0
760 mean_vertically_integrated_moisture_divergence 1999 0
761 mean_vertically_integrated_moisture_divergence 2000 0
762 mean_vertically_integrated_moisture_divergence 2001 0
763 mean_vertically_integrated_moisture_divergence 2002 0
764 mean_vertically_integrated_moisture_divergence 2004 0
765 mean_vertically_integrated_moisture_divergence 2005 0
766 mean_vertically_integrated_moisture_divergence 2006 0
767 mean_vertically_integrated_moisture_divergence 2007 0
768 mean_vertically_integrated_moisture_divergence 2008 0
769 mean_vertically_integrated_moisture_divergence 2009 0
770 mean_vertically_integrated_moisture_divergence 2010 0
771 mean_vertically_integrated_moisture_divergence 2011 0
772 mean_vertically_integrated_moisture_divergence 2012 0
773 mean_vertically_integrated_moisture_divergence 2013 0
774 mean_vertically_integrated_moisture_divergence 2014 0
775 mean_vertically_integrated_moisture_divergence 2015 0
776 mean_vertically_integrated_moisture_divergence 2016 0
777 mean_vertically_integrated_moisture_divergence 2017 0
778 mean_vertically_integrated_moisture_divergence 2019 0
779 mean_vertically_integrated_moisture_divergence 2020 0
780 mean_vertically_integrated_moisture_divergence 2021 0
781 surface_pressure 1990 0
782 surface_pressure 1991 0
783 surface_pressure 1992 0
784 surface_pressure 1993 0
785 surface_pressure 1994 0
786 surface_pressure 1995 0
787 surface_pressure 1996 0
788 surface_pressure 1997 0
789 surface_pressure 1998 0
790 surface_pressure 1999 0
791 surface_pressure 2000 0
792 surface_pressure 2001 0
793 surface_pressure 2002 0
794 surface_pressure 2004 0
795 surface_pressure 2005 0
796 surface_pressure 2006 0
797 surface_pressure 2007 0
798 surface_pressure 2008 0
799 surface_pressure 2009 0
800 surface_pressure 2010 0
801 surface_pressure 2011 0
802 surface_pressure 2012 0
803 surface_pressure 2013 0
804 surface_pressure 2014 0
805 surface_pressure 2015 0
806 surface_pressure 2016 0
807 surface_pressure 2017 0
808 surface_pressure 2019 0
809 surface_pressure 2020 0
810 surface_pressure 2021 0
811 total_precipitation 1990 0
812 total_precipitation 1991 0
813 total_precipitation 1992 0
814 total_precipitation 1993 0
815 total_precipitation 1994 0
816 total_precipitation 1995 0
817 total_precipitation 1996 0
818 total_precipitation 1997 0
819 total_precipitation 1998 0
820 total_precipitation 1999 0
821 total_precipitation 2000 0
822 total_precipitation 2001 0
823 total_precipitation 2002 0
824 total_precipitation 2004 0
825 total_precipitation 2005 0
826 total_precipitation 2006 0
827 total_precipitation 2007 0
828 total_precipitation 2008 0
829 total_precipitation 2009 0
830 total_precipitation 2010 0
831 total_precipitation 2011 0
832 total_precipitation 2012 0
833 total_precipitation 2013 0
834 total_precipitation 2014 0
835 total_precipitation 2015 0
836 total_precipitation 2016 0
837 total_precipitation 2017 0
838 total_precipitation 2019 0
839 total_precipitation 2020 0
840 total_precipitation 2021 0
841 total_totals_index 1990 0
842 total_totals_index 1991 0
843 total_totals_index 1992 0
844 total_totals_index 1993 0
845 total_totals_index 1994 0
846 total_totals_index 1995 0
847 total_totals_index 1996 0
848 total_totals_index 1997 0
849 total_totals_index 1998 0
850 total_totals_index 1999 0
851 total_totals_index 2000 0
852 total_totals_index 2001 0
853 total_totals_index 2002 0
854 total_totals_index 2004 0
855 total_totals_index 2005 0
856 total_totals_index 2006 0
857 total_totals_index 2007 0
858 total_totals_index 2008 0
859 total_totals_index 2009 0
860 total_totals_index 2010 0
861 total_totals_index 2011 0
862 total_totals_index 2012 0
863 total_totals_index 2013 0
864 total_totals_index 2014 0
865 total_totals_index 2015 0
866 total_totals_index 2016 0
867 total_totals_index 2017 0
868 total_totals_index 2019 0
869 total_totals_index 2020 0
870 total_totals_index 2021 0
